16,2,500.32,294.83,107.76000000000005,55.27000000000004,1,1,1.0
16,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
17,2,485.94,299.19,110.04000000000002,56.19,1,1,1.0
17,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
18,2,467.7,300.82,112.32,57.10000000000002,1,1,1.0
18,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
19,2,449.46,302.44,114.59999999999997,58.01999999999998,1,1,1.0
19,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
20,2,431.22,304.06,116.88,58.94,1,1,1.0
20,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
21,2,412.98,305.69,119.15999999999997,59.85000000000002,1,1,1.0
21,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
22,2,393.95,309.53,121.44,60.78000000000003,1,1,1.0
22,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
23,2,374.91,313.38,123.71999999999997,61.69,1,1,1.0
23,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
24,2,355.88,317.22,126.0,62.61999999999995,1,1,1.0
24,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
25,2,336.84,321.07,128.29000000000002,63.53000000000003,1,1,1.0
25,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
26,2,317.81,324.91,130.56,64.44999999999999,1,1,1.0
26,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
27,2,296.13,328.41,132.85000000000002,65.36999999999995,1,1,1.0
27,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
28,2,274.46,331.91,135.12,66.28999999999996,1,1,1.0
28,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
29,2,252.78,335.41,137.4,67.20999999999998,1,1,1.0
29,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
30,2,231.1,338.91,139.67999999999998,68.13,1,1,1.0
30,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
31,2,209.43,342.41,141.95999999999998,69.03999999999996,1,1,1.0
31,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
32,2,187.75,345.9,144.24,69.97000000000003,1,1,1.0
32,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
33,2,166.07,349.4,146.51999999999998,70.89000000000004,1,1,1.0
33,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
34,2,141.39,353.65,148.8,71.81,1,1,1.0
34,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
35,2,116.71,357.9,151.08000000000004,72.73000000000002,1,1,1.0
35,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
36,2,92.04,362.15,153.36,73.64000000000004,1,1,1.0
36,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
37,2,67.36,366.4,155.64,74.56,1,1,1.0
37,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
38,2,42.68,370.65,157.92,75.48000000000002,1,1,1.0
38,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
39,2,18.0,374.9,160.2,76.40000000000003,1,1,1.0
39,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
40,2,0.0,379.75,160.02,76.39999999999998,1,1,1.0
40,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
41,2,0.0,382.17,134.6,87.32999999999998,1,1,1.0
41,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
42,2,0.0,382.17,105.5,87.32999999999998,1,1,1.0
42,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
43,2,0.0,382.17,87.3,87.32999999999998,1,1,1.0
43,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
44,2,0.0,393.1,57.0,76.39999999999998,1,1,1.0
44,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
45,2,0.0,393.1,26.7,76.39999999999998,1,1,1.0
45,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
46,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
47,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
48,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
49,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
50,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
51,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
52,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
52,4,947.52,227.34,12.480000000000018,64.24999999999997,1,1,1.0
53,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
53,4,944.68,227.34,15.32000000000005,64.24999999999997,1,1,1.0
54,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
54,4,941.84,227.34,18.159999999999968,64.24999999999997,1,1,1.0
55,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
55,4,939.0,227.34,21.0,64.24999999999997,1,1,1.0
56,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
56,4,929.3,227.34,30.700000000000045,64.24999999999997,1,1,1.0
57,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
57,4,924.75,227.34,35.25,64.24999999999997,1,1,1.0
58,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
58,4,920.2,227.34,39.799999999999955,64.24999999999997,1,1,1.0
59,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
59,4,915.65,227.34,44.35000000000002,64.24999999999997,1,1,1.0
60,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
60,4,911.1,227.34,48.89999999999998,64.24999999999997,1,1,1.0
61,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
61,4,906.25,227.34,53.75,67.9,1,1,1.0
62,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
62,4,901.4,227.34,58.60000000000002,71.55999999999997,1,1,1.0
63,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
63,4,892.9,227.34,67.10000000000002,78.85999999999999,1,1,1.0
63,5,894.7,250.15,6.92999999999995,23.48999999999998,1,1,0.0
64,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
64,4,886.4,227.34,73.60000000000002,79.85,1,1,1.0
64,5,888.25,251.06,6.92999999999995,23.5,1,1,0.0
65,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
65,4,879.9,227.34,80.10000000000002,80.84,1,1,1.0
65,5,881.8,251.98,6.930000000000064,23.490000000000038,1,1,0.0
66,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
66,4,873.4,227.34,86.60000000000002,81.83000000000001,1,1,1.0
66,5,875.34,252.89,6.939999999999941,23.49000000000001,1,1,0.0
67,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
67,4,866.9,227.34,93.10000000000002,82.82000000000002,1,1,1.0
67,5,868.89,253.81,6.940000000000055,23.49000000000001,1,1,0.0
68,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
68,4,860.4,227.34,99.60000000000002,83.80999999999997,1,1,1.0
68,5,862.44,254.72,6.92999999999995,23.48999999999998,1,1,0.0
69,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
69,4,853.9,227.34,106.10000000000002,84.80999999999997,1,1,1.0
69,5,855.99,255.64,6.92999999999995,23.49000000000001,1,1,0.0
70,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
70,4,847.4,227.34,112.60000000000002,85.79999999999998,1,1,1.0
70,5,849.54,256.55,6.930000000000064,23.49000000000001,1,1,0.0
71,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
71,4,840.9,227.34,119.10000000000002,86.78999999999999,1,1,1.0
71,5,843.09,257.46,6.92999999999995,23.5,1,1,0.0
72,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
72,4,834.4,227.34,125.60000000000002,87.78,1,1,1.0
72,5,834.23,256.58,9.620000000000005,25.150000000000034,1,1,0.0
73,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
73,4,827.9,227.34,132.10000000000002,88.77000000000001,1,1,1.0
73,5,825.36,255.69,12.309999999999945,26.810000000000002,1,1,0.0
74,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
74,4,821.4,227.34,138.60000000000002,89.76000000000002,1,1,1.0
74,5,816.5,254.8,15.0,28.46999999999997,1,1,1.0
75,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
75,4,814.4,228.91,143.21000000000004,90.48999999999998,1,1,1.0
75,5,807.9,255.7,15.399999999999977,28.470000000000027,1,1,1.0
76,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
76,4,807.4,230.49,147.82000000000005,91.20999999999998,1,1,1.0
76,5,799.3,256.6,15.800000000000068,28.46999999999997,1,1,1.0
77,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
77,4,800.41,232.07,152.43000000000006,91.93,1,1,1.0
77,5,790.7,257.5,16.199999999999932,28.470000000000027,1,1,1.0
78,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
78,4,793.41,233.64,157.04000000000008,92.66000000000003,1,1,1.0
78,5,780.7,261.3,20.41999999999996,28.899999999999977,1,1,0.0
79,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
79,4,786.41,235.22,161.64999999999998,93.38000000000002,1,1,1.0
79,5,771.5,261.3,22.690000000000055,28.899999999999977,1,1,1.0
80,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
80,4,779.41,236.79,166.26,94.10999999999999,1,1,1.0
80,5,760.72,261.3,22.68999999999994,28.899999999999977,1,1,1.0
81,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
81,4,770.81,237.6,170.87,94.83000000000001,1,1,1.0
81,5,751.86,261.69,22.68999999999994,28.899999999999977,1,1,0.0
82,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
82,4,762.21,239.43,175.48000000000002,95.56,1,1,1.0
82,5,741.84,262.46,24.659999999999968,28.900000000000034,1,1,1.0
83,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
83,4,753.6,241.27,180.09000000000003,96.27000000000001,1,1,1.0
83,5,730.29,262.46,24.660000000000082,28.900000000000034,1,1,0.0
84,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
84,4,745.0,243.1,184.70000000000005,97.00000000000003,1,1,1.0
84,5,719.7,261.69,27.370000000000005,29.689999999999998,1,1,0.0
85,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
85,4,733.8,243.1,188.70000000000005,97.00000000000003,1,1,1.0
85,5,709.11,260.92,30.090000000000032,30.47999999999996,1,1,1.0
85,6,887.58,240.95,39.69999999999993,33.09000000000003,1,1,0.0
86,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
86,4,722.6,243.1,192.69999999999993,97.00000000000003,1,1,1.0
86,5,698.71,261.3,33.99000000000001,30.47999999999996,1,1,0.0
86,6,883.54,240.95,38.700000000000045,33.09000000000003,1,1,0.0
87,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
87,4,711.42,244.11,196.43000000000006,98.96999999999997,1,1,1.0
87,5,686.25,261.94,39.65999999999997,30.639999999999986,1,1,0.0
87,6,879.5,240.96,37.700000000000045,33.08000000000001,1,1,0.0
88,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
88,4,700.24,245.13,200.14999999999998,100.93,1,1,1.0
88,5,673.79,262.58,45.33000000000004,30.80000000000001,1,1,0.0
88,6,868.7,242.25,42.14999999999998,33.079999999999984,1,1,0.0
89,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
89,4,689.06,246.14,203.8800000000001,102.90000000000003,1,1,1.0
89,5,661.34,263.22,50.99000000000001,30.95999999999998,1,1,0.0
89,6,857.9,243.54,46.60000000000002,33.09,1,1,0.0
90,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
90,4,677.88,247.15,207.61,104.86999999999998,1,1,1.0
90,5,648.88,263.86,56.65999999999997,31.120000000000005,1,1,0.0
90,6,849.1,244.35,47.91999999999996,33.31000000000003,1,1,0.0
91,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
91,4,666.7,248.17,211.32999999999993,106.83000000000001,1,1,1.0
91,5,636.42,264.5,62.33000000000004,31.279999999999973,1,1,0.0
91,6,840.3,245.16,49.24000000000001,33.53999999999999,1,1,0.0
92,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
92,4,655.52,249.18,215.06000000000006,108.80000000000001,1,1,1.0
92,5,623.96,265.14,68.0,31.439999999999998,1,1,0.0
92,6,831.5,245.96,50.559999999999945,33.77000000000001,1,1,0.0
93,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
93,4,644.34,250.19,218.78999999999996,110.76999999999998,1,1,1.0
93,5,611.5,265.78,73.66999999999996,31.600000000000023,1,1,0.0
93,6,822.7,246.77,51.879999999999995,33.99999999999997,1,1,0.0
94,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
94,4,633.16,251.21,222.51,112.72999999999999,1,1,1.0
94,5,599.05,266.42,79.33000000000004,31.75,1,1,0.0
94,6,813.9,247.57,53.200000000000045,34.23000000000002,1,1,0.0
95,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
95,4,621.98,252.22,226.24,114.70000000000002,1,1,1.0
95,5,586.59,267.06,85.0,31.910000000000025,1,1,0.0
95,6,805.05,247.72,53.49000000000001,34.22,1,1,0.0
96,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
96,4,610.8,253.23,229.97000000000003,116.66999999999999,1,1,1.0
96,5,574.13,267.7,90.66999999999996,32.06999999999999,1,1,0.0
96,6,796.2,247.86,53.77999999999997,34.22999999999996,1,1,0.0
97,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
97,4,599.62,254.25,233.68999999999994,118.63,1,1,1.0
97,5,561.35,268.34,90.66999999999996,32.07000000000005,1,1,0.0
97,6,787.35,248.0,54.07999999999993,34.23000000000002,1,1,0.0
98,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
98,4,588.43,255.26,237.43000000000006,120.60000000000002,1,1,1.0
98,5,548.57,268.98,90.66999999999996,32.06999999999999,1,1,0.0
98,6,778.5,248.15,54.370000000000005,34.22999999999999,1,1,0.0
99,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
99,4,577.25,256.27,241.15999999999997,122.57,1,1,1.0
99,5,535.8,269.62,90.67000000000007,32.06999999999999,1,1,0.0
99,6,767.45,249.04,56.41999999999996,35.12000000000003,1,1,0.0
100,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
100,4,566.07,257.29,244.88,124.52999999999997,1,1,1.0
100,5,523.02,270.26,90.67000000000007,32.06999999999999,1,1,0.0
100,6,756.4,249.93,58.48000000000002,36.01999999999998,1,1,0.0
101,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
101,4,554.89,258.3,248.61,126.5,1,1,1.0
101,5,510.24,270.89,90.66999999999996,32.08000000000004,1,1,0.0
101,6,745.35,250.82,60.539999999999964,36.910000000000025,1,1,0.0
102,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
102,4,538.78,259.61,256.08000000000004,129.53999999999996,1,1,1.0
102,5,496.37,271.4,92.26999999999998,32.72000000000003,1,1,0.0
102,6,734.3,251.71,62.59000000000003,37.809999999999974,1,1,0.0
103,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
103,4,522.66,260.92,263.57000000000005,132.58999999999997,1,1,1.0
103,5,482.51,271.91,93.85000000000002,33.36999999999995,1,1,0.0
103,6,723.25,252.6,64.64999999999998,38.70000000000002,1,1,0.0
104,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
104,4,506.54,262.23,271.05,135.63,1,1,1.0
104,5,468.64,272.42,95.45000000000005,34.01999999999998,1,1,0.0
104,6,708.67,252.6,68.74000000000001,39.20000000000002,1,1,0.0
104,7,950.12,230.51,9.879999999999995,42.5,1,1,1.0
105,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
105,4,490.42,263.54,278.53000000000003,138.68,1,1,1.0
105,5,454.77,272.93,97.05000000000007,34.670000000000016,1,1,0.0
105,6,694.1,252.6,72.82999999999993,39.70000000000002,1,1,0.0
105,7,947.81,222.2,12.190000000000055,50.81,1,1,1.0
106,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
106,4,474.31,264.85,286.01000000000005,141.71999999999997,1,1,1.0
106,5,440.91,273.44,98.62999999999994,35.31,1,1,0.0
106,6,679.52,252.6,76.92000000000007,40.20000000000002,1,1,0.0
106,7,945.5,213.9,14.5,59.109999999999985,1,1,1.0
107,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
107,4,458.19,266.15,293.48999999999995,144.78000000000003,1,1,1.0
107,5,427.04,273.95,100.22999999999996,35.960000000000036,1,1,0.0
107,6,664.95,252.6,81.0,40.70000000000002,1,1,0.0
107,7,940.4,213.9,19.600000000000023,59.109999999999985,1,1,1.0
108,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
108,4,442.07,267.46,300.97999999999996,147.82,1,1,1.0
108,5,413.18,274.46,101.82,36.610000000000014,1,1,0.0
108,6,650.37,252.6,85.09000000000003,41.20000000000002,1,1,0.0
108,7,935.3,213.9,24.700000000000045,59.109999999999985,1,1,1.0
109,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
109,4,425.96,268.77,308.45,150.87,1,1,1.0
109,5,399.31,274.97,103.41000000000003,37.25999999999999,1,1,0.0
109,6,635.8,252.6,89.18000000000006,41.70000000000002,1,1,0.0
109,7,931.6,213.9,28.399999999999977,59.109999999999985,1,1,1.0
110,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
110,4,409.84,270.08,315.93,153.91000000000003,1,1,1.0
110,5,385.44,275.48,105.00999999999999,37.89999999999998,1,1,0.0
110,6,621.22,252.6,93.26999999999998,42.20000000000002,1,1,0.0
110,7,926.37,213.9,33.629999999999995,59.109999999999985,1,1,1.0
111,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
111,4,393.72,271.39,323.41999999999996,156.96000000000004,1,1,1.0
111,5,371.58,275.99,106.59000000000003,38.55000000000001,1,1,0.0
111,6,606.65,252.6,97.35000000000002,42.70000000000002,1,1,0.0
111,7,921.13,213.9,38.870000000000005,59.109999999999985,1,1,1.0
112,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
112,4,377.6,272.7,330.9,160.0,1,1,1.0
112,5,357.71,276.5,108.19,39.19999999999999,1,1,1.0
112,6,592.81,253.93,97.35000000000002,42.69999999999999,1,1,0.0
112,7,915.9,213.9,44.10000000000002,59.109999999999985,1,1,1.0
113,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
113,4,357.74,274.3,339.68999999999994,163.28999999999996,1,1,1.0
113,5,342.14,277.3,109.49000000000001,39.19999999999999,1,1,1.0
113,6,578.96,255.27,97.36000000000001,42.68999999999997,1,1,0.0
113,7,911.3,213.9,48.700000000000045,59.109999999999985,1,1,1.0
114,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
114,4,337.87,275.9,348.48,166.58000000000004,1,1,1.0
114,5,326.56,278.1,110.79000000000002,39.19999999999999,1,1,1.0
114,6,565.12,256.6,97.35000000000002,42.69,1,1,0.0
114,7,906.7,213.9,53.299999999999955,59.109999999999985,1,1,1.0
115,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
115,4,318.01,277.5,357.27,169.86,1,1,1.0
115,5,310.99,278.9,112.08999999999997,39.200000000000045,1,1,1.0
115,6,551.28,257.93,97.35000000000002,42.69,1,1,0.0
115,7,901.77,213.9,58.23000000000002,59.109999999999985,1,1,1.0
116,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
116,4,298.14,279.1,366.06000000000006,173.14999999999998,1,1,1.0
116,5,295.42,279.69,113.38,39.19999999999999,1,1,1.0
116,6,537.44,259.26,97.34999999999991,42.69,1,1,0.0
116,7,896.83,213.9,63.16999999999996,59.109999999999985,1,1,1.0
117,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
117,4,278.28,280.7,374.85,176.44,1,1,1.0
117,5,279.85,280.49,114.67999999999995,39.19999999999999,1,1,1.0
117,6,523.6,260.59,97.35000000000002,42.700000000000045,1,1,0.0
117,7,891.9,213.9,68.10000000000002,59.109999999999985,1,1,1.0
118,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
118,4,258.41,282.3,383.63999999999993,179.72999999999996,1,1,1.0
118,5,264.27,281.29,115.98000000000002,39.19999999999999,1,1,1.0
118,6,508.42,261.19,97.34999999999997,42.69,1,1,0.0
118,7,887.3,214.36,70.85000000000002,59.120000000000005,1,1,1.0
119,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
119,4,238.55,283.9,392.43,183.01000000000005,1,1,1.0
119,5,248.7,282.09,117.28000000000003,39.200000000000045,1,1,1.0
119,6,493.25,261.79,97.35000000000002,42.69,1,1,0.0
119,7,882.7,214.82,73.59999999999991,59.120000000000005,1,1,1.0
120,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
120,4,218.68,285.5,401.21999999999997,186.3,1,1,1.0
120,5,233.13,282.89,118.57,39.19999999999999,1,1,1.0
120,6,478.08,262.39,97.34999999999997,42.69,1,1,0.0
120,7,879.0,214.82,73.61000000000001,59.120000000000005,1,1,1.0
121,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
121,4,200.46,288.23,404.4699999999999,189.08999999999997,1,1,1.0
121,5,215.62,284.36,120.11000000000001,39.589999999999975,1,1,1.0
121,6,462.9,262.99,97.35000000000002,42.69,1,1,0.0
121,7,870.7,214.82,81.90999999999997,59.120000000000005,1,1,1.0
122,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
122,4,182.24,290.95,407.71000000000004,191.90000000000003,1,1,1.0
122,5,198.12,285.82,121.63,40.0,1,1,1.0
122,6,448.37,263.94,100.85000000000002,42.69999999999999,1,1,0.0
122,7,865.16,215.54,81.89999999999998,59.12000000000003,1,1,1.0
123,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
123,4,164.01,293.68,410.97,194.69,1,1,1.0
123,5,180.62,287.29,123.15999999999997,40.389999999999986,1,1,1.0
123,6,433.83,264.9,104.36000000000007,42.700000000000045,1,1,0.0
123,7,859.61,216.26,81.90999999999997,59.110000000000014,1,1,1.0
124,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
124,4,145.79,296.4,414.21000000000004,197.49,1,1,1.0
124,5,163.12,288.76,124.68,40.78000000000003,1,1,1.0
124,6,419.3,265.86,107.85999999999996,42.69999999999999,1,1,0.0
124,7,854.07,216.98,81.89999999999998,59.109999999999985,1,1,1.0
125,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
125,4,127.56,299.13,417.46999999999997,200.29000000000002,1,1,1.0
125,5,145.61,290.23,126.21999999999997,41.18000000000001,1,1,1.0
125,6,404.76,266.82,111.37,42.69999999999999,1,1,0.0
125,7,848.52,217.7,81.90999999999997,59.110000000000014,1,1,1.0
126,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
126,4,109.34,301.85,420.7099999999999,203.08999999999997,1,1,1.0
126,5,128.11,291.69,127.73999999999998,41.579999999999984,1,1,1.0
126,6,390.23,267.78,114.87,42.690000000000055,1,1,0.0
126,7,842.98,218.42,81.90999999999997,59.109999999999985,1,1,1.0
127,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
127,4,91.12,304.58,423.96000000000004,205.89000000000004,1,1,1.0
127,5,110.61,293.16,129.26999999999998,41.96999999999997,1,1,1.0
127,6,378.25,269.38,114.87,42.69,1,1,0.0
127,7,837.44,219.14,81.89999999999998,59.110000000000014,1,1,1.0
128,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
128,4,72.89,307.3,427.21000000000004,208.69,1,1,1.0
128,5,93.11,294.63,130.79000000000002,42.370000000000005,1,1,1.0
128,6,364.67,269.38,114.87,42.69,1,1,0.0
128,7,831.89,219.85,81.90999999999997,59.12000000000003,1,1,1.0
129,3,208.44,248.12,97.05000000000001,44.610000000000014,1,1,1.0
129,4,54.67,310.03,430.46,211.48000000000002,1,1,1.0
129,5,75.6,296.1,132.33,42.75999999999999,1,1,1.0
129,6,348.7,270.72,117.0,42.94999999999999,1,1,0.0
129,7,826.35,220.57,81.89999999999998,59.120000000000005,1,1,1.0
